trackID,acousticness,danceability,duration_ms,energy,instrumentalness,a_key,liveness,loudness,a_mode,speechiness,tempo,time_signature,valence,category
2V4Bc2I962j7acQj1N0PiQ,0.000014,0.441000,162493,0.913000,0.000092,9,0.366000,-6.065000,1,0.047700,134.198000,4,0.772000,rock
72gZGrgN3z5UsRoERYwTtc,0.911000,0.582000,156933,0.254000,0.020800,1,0.072800,-11.638000,1,0.063900,66.035000,4,0.552000,blues
4Drdz82DtFXhLpOvm2UvAU,0.986000,0.731000,192467,0.085100,0.000096,8,0.082500,-14.700000,1,0.075900,111.997000,3,0.634000,blues
1AfYo6cKm3yHsJHdmNoGO1,0.000552,0.214000,193613,0.947000,0.003520,4,0.238000,-5.053000,1,0.050700,170.616000,4,0.494000,rock
0dKP1BxW1NQ9crU4Lye3tW,0.597000,0.696000,124964,0.156000,0.000000,6,0.244000,-23.775000,1,0.961000,105.129000,4,0.443000,metal
1QCUrXrY1qlxRhL3a9LYCA,0.931000,0.717000,154667,0.111000,0.000163,11,0.107000,-13.805000,1,0.087300,82.181000,4,0.154000,blues
4fuyL4tMPJxY0SkbnLXB2g,0.995000,0.476000,194351,0.070800,0.009120,9,0.147000,-16.237000,1,0.054100,145.089000,3,0.499000,blues
6PVMOFV7IjuP7LxulzSA43,0.020400,0.488000,257827,0.862000,0.000000,0,0.359000,-7.595000,1,0.047600,104.560000,4,0.691000,rock
49HpLbZHUWi24SeTZKRksQ,0.157000,0.598000,150400,0.829000,0.000007,11,0.138000,-8.512000,1,0.079200,147.996000,4,0.783000,blues
7KEpEndrZXOrFfGdCbuTCL,0.489000,0.622000,220240,0.284000,0.074400,9,0.085300,-13.661000,0,0.066800,93.715000,4,0.692000,blues
5UWwZ5lm5PKu6eKsHAGxOk,0.000060,0.412000,250547,0.882000,0.000310,11,0.080500,-5.540000,0,0.036900,158.066000,4,0.365000,rock
2nLtzopw4rPReszdYBJU6h,0.004600,0.496000,185587,0.863000,0.000000,9,0.639000,-4.153000,1,0.038100,110.018000,4,0.244000,rock
1sBfyE1iF7RP3LTc0zUTdp,0.000099,0.345000,317693,0.764000,0.000017,6,0.181000,-6.924000,1,0.036600,105.710000,4,0.155000,rock
4VIDVd87GQcBSbofvDp8Pj,0.044600,0.591000,164440,0.864000,0.005710,4,0.279000,-4.706000,0,0.039900,131.006000,4,0.713000,blues
59WN2psjkt1tyaxjspN8fp,0.026600,0.466000,313573,0.833000,0.000000,7,0.032700,-4.215000,1,0.304000,88.785000,4,0.663000,rock
4VqPOruhp5EdPBeR92t6lQ,0.000202,0.602000,304840,0.905000,0.064000,2,0.117000,-4.046000,1,0.077500,128.019000,4,0.436000,rock
1p1nO35bbi4ZlQgjIA4oa4,0.001400,0.309000,231533,0.912000,0.000271,4,0.582000,-3.881000,0,0.064600,183.035000,3,0.295000,rock
3iwZOA51h58QHa3KLyAKyu,0.718000,0.732000,207307,0.349000,0.245000,7,0.125000,-9.386000,0,0.036200,107.014000,4,0.775000,blues
5cNvmC1jEnA6QwnOvHpUo7,0.381000,0.473000,218520,0.461000,0.000001,9,0.118000,-10.643000,0,0.026000,102.116000,4,0.393000,blues
3mcG2NI5G5vhrQtRda1YnA,0.042400,0.629000,168253,0.897000,0.000000,2,0.263000,-3.401000,1,0.048300,161.944000,4,0.931000,rock
6z7GYFQcNUkqjEOBWktpb5,0.971000,0.485000,185360,0.166000,0.813000,7,0.257000,-15.223000,1,0.040600,182.901000,4,0.343000,blues
5aQKw1uQIfxy84q37Ac1wU,0.045100,0.481000,253867,0.799000,0.000438,2,0.589000,-8.098000,1,0.045900,140.217000,4,0.727000,blues
0gOyllwzM7IvfuYZ903zNv,0.002710,0.556000,159227,0.920000,0.000210,8,0.117000,-4.606000,1,0.036700,121.138000,4,0.756000,rock
3ZFwuJwUpIl0GeXsvF1ELf,0.050500,0.558000,388733,0.364000,0.000005,4,0.075300,-11.258000,0,0.026500,142.171000,3,0.165000,rock
4rxamav7i2lJexbuAxcvfe,0.777000,0.787000,251493,0.255000,0.009590,0,0.101000,-14.733000,1,0.039900,105.970000,4,0.602000,blues
2LSQbjttPH8GfMqm6IniQ7,0.989000,0.586000,182047,0.097600,0.047200,4,0.266000,-17.640000,1,0.061100,146.461000,3,0.851000,blues
6Rt9vpmSBshbhQqLWDRTqQ,0.984000,0.557000,287880,0.635000,0.011800,11,0.846000,-7.187000,1,0.558000,69.407000,4,0.568000,blues
6y20BV5L33R8YXM0YuI38N,0.036800,0.509000,278747,0.584000,0.000100,0,0.384000,-4.907000,1,0.057000,170.411000,4,0.698000,rock
2QmkRlu6Td0kBAjvByuH0G,0.994000,0.533000,181551,0.162000,0.671000,5,0.120000,-15.774000,1,0.055000,182.717000,4,0.768000,blues
0COqiPhxzoWICwFCS4eZcp,0.008950,0.316000,235893,0.945000,0.000002,4,0.396000,-3.169000,0,0.124000,189.931000,4,0.303000,rock
7c1Dar0pIAW7w5TzaGjt9t,0.038700,0.426000,286987,0.650000,0.000004,7,0.126000,-7.747000,1,0.033200,82.184000,4,0.497000,rock
5uceLRCLWBankhVPz6AGL1,0.992000,0.593000,186960,0.165000,0.037400,10,0.132000,-13.663000,1,0.048800,81.463000,4,0.468000,blues
0ntQJM78wzOLVeCUAW7Y45,0.001720,0.542000,203347,0.905000,0.010400,9,0.136000,-5.653000,1,0.054000,153.398000,4,0.365000,rock
5IyL3XOaRPpTgxVjRIAxXU,0.047800,0.505000,193880,0.554000,0.000000,7,0.219000,-11.616000,1,0.078200,80.020000,4,0.497000,metal
0UMh6TCHUKuUFgqYrVnUPg,0.019700,0.777000,226213,0.531000,0.001340,2,0.118000,-7.093000,1,0.038100,112.002000,4,0.159000,hiphop
04QJWGv98RZSE4lBOttx5A,0.053400,0.772000,251060,0.626000,0.000000,5,0.204000,-6.354000,0,0.040300,137.820000,4,0.299000,hiphop
21ERipllp1AG7ux7nQZxHp,0.166000,0.599000,271493,0.795000,0.000004,11,0.224000,-4.470000,0,0.030200,135.970000,4,0.559000,country
4hKsDUq5Q3zglghTU0RWtE,0.000073,0.441000,258000,0.974000,0.009100,2,0.306000,-3.868000,1,0.061100,130.030000,4,0.159000,metal
3uPLRT7eFWg4qs0TTtqKn7,0.325000,0.590000,225227,0.380000,0.000000,10,0.075000,-8.149000,1,0.029800,74.011000,3,0.367000,country
6PoMQgRc5JuyTX1hIK0tDY,0.001320,0.160000,193200,0.976000,0.172000,6,0.276000,-9.157000,1,0.056900,177.111000,4,0.104000,metal
1ZyOZvI7t8VsLFUveBlR0n,0.000318,0.515000,192720,0.842000,0.000086,11,0.311000,-4.979000,1,0.053900,98.026000,4,0.369000,country
5aVB8EOKAF5FuyV6UNZt85,0.000281,0.437000,256760,0.921000,0.000013,0,0.123000,-4.625000,1,0.060800,135.037000,4,0.303000,metal
0sGY3sgZQHQOIlrswdiqZg,0.017500,0.516000,281222,0.793000,0.001230,5,0.105000,-4.908000,1,0.045800,139.790000,4,0.386000,country
5gQtX1F9zzkrXE2DDuIWRs,0.662000,0.685000,39173,0.093600,0.000000,2,0.711000,-21.672000,1,0.928000,100.515000,3,0.374000,metal
0TnmrW9L8GSaBMhTtEQtCK,0.198000,0.628000,220320,0.792000,0.000000,6,0.261000,-4.205000,1,0.036500,123.130000,4,0.487000,hiphop
7sOtLB5pwbLOa74X8g8BjK,0.002040,0.560000,243400,0.949000,0.000313,0,0.159000,-6.264000,1,0.048900,134.979000,4,0.409000,metal
7EAc6oJAIS1Q0D2H2pgVmh,0.066700,0.544000,211199,0.917000,0.000000,0,0.130000,-2.869000,1,0.043700,123.080000,3,0.476000,country
24beBoyfwM0NnealgZiIBK,0.546000,0.774000,87992,0.147000,0.000004,0,0.283000,-24.277000,1,0.947000,116.044000,1,0.431000,metal
74uXfGRDayyx7UIV1irrhK,0.090200,0.633000,208480,0.683000,0.000000,1,0.124000,-4.648000,1,0.027700,131.046000,4,0.560000,country
2cbwF3iVOhzpY7KVzDKWXa,0.056900,0.644000,220987,0.741000,0.000001,9,0.193000,-5.840000,1,0.023500,102.007000,4,0.692000,country
08X9m3tpcthgrItjPVAmCu,0.120000,0.837000,208398,0.481000,0.000000,10,0.309000,-8.522000,0,0.080100,122.980000,4,0.563000,hiphop
2nojVgh933rcCiVs4RqYnT,0.534000,0.680000,88321,0.263000,0.000000,1,0.196000,-23.305000,1,0.953000,100.193000,1,0.475000,metal
0D21XvHcVsIvJM6FcGY2BT,0.533000,0.640000,234526,0.819000,0.000000,7,0.156000,-4.108000,1,0.455000,166.012000,4,0.624000,hiphop
4xp83lbp1DLfFib8iEXj0k,0.001800,0.596000,196773,0.873000,0.000002,7,0.389000,-6.604000,1,0.034000,148.084000,4,0.776000,country
3kS2bx6TkbG64bUP68KvbP,0.003410,0.557000,192987,0.919000,0.000000,2,0.130000,-4.490000,1,0.038300,120.009000,4,0.530000,metal
56kULAyC48HUIL0msnFnzR,0.577000,0.709000,105320,0.144000,0.000000,4,0.128000,-23.268000,0,0.963000,79.172000,4,0.447000,metal
7MyCPOHCXWImo2HgUpzQdE,0.484000,0.699000,151433,0.174000,0.000000,1,0.224000,-22.958000,1,0.960000,134.509000,3,0.410000,metal
3iHwFy5Sv5feJ0wBLDMpVP,0.069300,0.595000,189910,0.883000,0.000000,0,0.090100,-4.854000,0,0.055400,125.990000,4,0.352000,country
3l6QTHc92hdAZfZR0dKnFW,0.449000,0.647000,114490,0.184000,0.000000,3,0.242000,-23.787000,0,0.962000,89.440000,4,0.518000,metal
03EYocb9slcxr8aGMhfMWc,0.068700,0.600000,225040,0.797000,0.000000,11,0.107000,-6.434000,1,0.042100,111.029000,4,0.615000,country
11vp0RkusTEjq3e2drvQfM,0.030600,0.506000,210296,0.772000,0.000008,0,0.094200,-2.718000,1,0.038500,92.019000,4,0.198000,country
4o5Xd1zSUOmp3CzdeuruJU,0.145000,0.579000,209360,0.859000,0.000000,0,0.067500,-3.807000,1,0.058700,116.014000,4,0.420000,country
0YRh3xoG5MSSPrBeoMC0ZO,0.000789,0.546000,164880,0.859000,0.000000,6,0.111000,-5.858000,1,0.031300,110.978000,4,0.406000,country
2K12JIjSpvDmStAWOLiGYZ,0.410000,0.689000,80733,0.166000,0.000000,4,0.116000,-24.456000,1,0.958000,95.113000,4,0.485000,metal
1WPlEwZd6k5e2Gy2a6lAOv,0.466000,0.665000,114622,0.186000,0.000000,11,0.142000,-23.941000,1,0.964000,148.287000,1,0.514000,metal
7uqu6oSY8U6fiY31n4VVYp,0.000033,0.360000,253241,0.914000,0.027300,0,0.149000,-4.805000,1,0.071300,180.015000,4,0.258000,metal
6jbRqMtj2g7TZbVg80uatm,0.688000,0.597000,172860,0.534000,0.000000,2,0.199000,-8.804000,1,0.066900,77.970000,4,0.352000,country
2ZOMTWzxw5JG6skeYPrCwp,0.017900,0.512000,187342,0.587000,0.000000,1,0.107000,-6.403000,1,0.029100,134.006000,4,0.313000,country
0VnOXysIUXFfqnnixpBXnV,0.491000,0.730000,185143,0.694000,0.000044,6,0.150000,-4.736000,1,0.273000,104.747000,4,0.644000,hiphop
2tPYNhTmbpf8FJ7UfP7ohC,0.019000,0.454000,190955,0.925000,0.000000,7,0.229000,-4.648000,1,0.069200,93.958000,4,0.535000,country
7l6dks9gTb1ZAz823yWyQE,0.620000,0.689000,246997,0.173000,0.000000,6,0.158000,-22.878000,1,0.963000,82.257000,4,0.449000,metal
0TW3dlG3BaF2LNiDkUu10u,0.023400,0.792000,242800,0.670000,0.000000,3,0.083800,-6.819000,0,0.035800,131.927000,4,0.644000,hiphop
6VB64hpnpRNqukYsIX76uo,0.099300,0.510000,211227,0.904000,0.000000,6,0.173000,-4.291000,1,0.035700,150.004000,4,0.542000,country
54UebiPUTkbry37srTjGDu,0.000441,0.439000,238800,0.876000,0.000161,11,0.232000,-5.368000,0,0.035300,94.985000,4,0.423000,metal
1OsHDVDqiPyFzdwdCtBK4j,0.000005,0.305000,212506,0.958000,0.334000,4,0.778000,-4.305000,0,0.089300,169.821000,4,0.298000,metal
081t95JRuDUrQYSS3h8iKk,0.049000,0.477000,194560,0.672000,0.000000,1,0.355000,-5.234000,1,0.030600,139.864000,4,0.265000,country
3823FSDNkxmykQyOWSqV4R,0.000249,0.507000,234828,0.952000,0.024800,7,0.106000,-4.720000,1,0.045500,134.966000,4,0.238000,metal
2VEXa1DSP6PmCQ8myigMpG,0.048500,0.499000,205360,0.731000,0.000000,1,0.084600,-5.616000,1,0.029200,135.928000,4,0.197000,country
6YKL9gCOH31W5fanjQTtqq,0.005660,0.479000,178027,0.860000,0.000000,0,0.168000,-4.318000,1,0.034700,80.018000,4,0.759000,country
5gn6f7B6jfMNzLFgElOnUe,0.467000,0.690000,180495,0.196000,0.000000,5,0.176000,-24.265000,1,0.963000,137.306000,4,0.474000,metal
7qCI0fSHPccsA797JQbmVN,0.084700,0.594000,271008,0.718000,0.001870,8,0.133000,-3.357000,0,0.049700,119.720000,4,0.529000,country
6mfh8ZdWAysTMIEjFW0HCc,0.000196,0.541000,221676,0.872000,0.058700,7,0.210000,-4.974000,1,0.047700,124.998000,4,0.146000,metal
4YtmdlKPNCfxi7wsNZoNAq,0.469000,0.755000,168234,0.160000,0.000000,10,0.321000,-23.153000,0,0.958000,117.020000,3,0.428000,metal
31syN6nZuV9Ca5YEzx1BN7,0.325000,0.622000,170747,0.701000,0.000000,0,0.123000,-6.212000,1,0.118000,161.094000,4,0.777000,country
0swP2oU1YIwdicBy3nfgvw,0.053700,0.524000,190493,0.842000,0.000000,6,0.054800,-4.790000,0,0.044800,82.002000,4,0.683000,country
74R1iw56aKImD1msCZX9Cn,0.186000,0.560000,209840,0.780000,0.000000,1,0.364000,-5.164000,1,0.045900,160.052000,4,0.466000,country
7J0UB6XoaehZBvEoD3vPrM,0.000000,0.326000,235707,0.842000,0.918000,11,0.062100,-7.597000,0,0.065300,106.871000,4,0.178000,metal
3J5zIZILfjaIXUefgCLPnB,0.038300,0.602000,208240,0.873000,0.000000,4,0.093200,-2.857000,1,0.032200,137.998000,4,0.718000,country
1i01e7MxEupKbzSSQ5tam5,0.002140,0.538000,267213,0.879000,0.000004,2,0.184000,-4.824000,1,0.032500,129.902000,4,0.614000,country
3OvFJIhgEAPcTXBtMBw6Gm,0.003030,0.584000,280784,0.746000,0.230000,4,0.051400,-5.928000,0,0.038800,119.977000,4,0.356000,metal
4nMc0ZWMQImYaZmNuR8R71,0.076200,0.559000,208773,0.598000,0.000000,3,0.180000,-7.025000,1,0.035500,89.050000,4,0.368000,country
1NZHkwPnHFnO6Smo8eguGJ,0.662000,0.410000,235448,0.416000,0.000016,7,0.298000,-5.680000,1,0.031900,117.726000,3,0.153000,country
3ouQpPzxZAdH0dQPw6NH8X,0.094100,0.549000,194427,0.853000,0.000002,2,0.110000,-5.377000,1,0.048600,152.105000,4,0.466000,country
2N48teJywrTpd3q02J0GpZ,0.013800,0.567000,247315,0.795000,0.000000,11,0.086200,-6.202000,0,0.029200,134.009000,4,0.408000,country
0UWWEgV1PvCD7OeEHpMo1T,0.296000,0.474000,210118,0.563000,0.000000,7,0.127000,-5.041000,1,0.028100,135.880000,4,0.158000,country
1JacRkWZefBXSXJerTKLbq,0.451000,0.705000,148093,0.153000,0.000000,1,0.206000,-24.680000,1,0.962000,110.943000,5,0.364000,metal
5GCYHWOjHvJ3RgXWMRmRYM,0.012700,0.496000,217365,0.818000,0.000061,2,0.358000,-4.870000,1,0.041400,146.043000,4,0.441000,country
1Wjk9qHVbxgOopOEP9SqLW,0.013000,0.631000,187813,0.716000,0.000000,10,0.075600,-5.713000,1,0.043200,88.541000,4,0.637000,country
6EUUM4v4qbq9VsAqQNvM3W,0.557000,0.680000,170065,0.141000,0.000000,0,0.206000,-24.049000,1,0.962000,139.020000,3,0.387000,metal
0f2aRDI1S47Wn2NQbCQ7qx,0.602000,0.658000,141174,0.626000,0.000002,3,0.682000,-6.069000,0,0.328000,158.147000,4,0.735000,hiphop
0rAa48sguTvQzt1QcQ5TWT,0.028400,0.724000,218638,0.851000,0.000015,7,0.144000,-5.708000,1,0.081300,93.000000,4,0.642000,hiphop
6yop3isbCrce4maIoUdH0F,0.011400,0.561000,223451,0.906000,0.000001,0,0.173000,-5.147000,0,0.050400,113.989000,4,0.409000,country
42DyyEfxbPexSiFVz4OnWH,0.000176,0.506000,200520,0.948000,0.620000,4,0.256000,-4.447000,0,0.074500,114.979000,4,0.301000,metal
2TbPBxkTqPh3s0jKsm05wI,0.200000,0.529000,215600,0.803000,0.000000,7,0.089400,-5.379000,1,0.038900,97.043000,4,0.343000,country
6LRrOUpiq2f6sgrVT0DP55,0.317000,0.648000,229976,0.159000,0.000000,1,0.150000,-23.699000,1,0.962000,91.049000,3,0.467000,metal
3XiW4z9WP4R6rI1pRMq41g,0.327000,0.656000,128128,0.144000,0.000000,1,0.341000,-23.558000,1,0.966000,75.013000,4,0.417000,metal
57AUObPmewgBrswqrptnAa,0.000149,0.474000,246398,0.955000,0.054400,7,0.326000,-4.876000,1,0.052300,152.016000,4,0.372000,metal
23Q6mVtrmLdF0rG5OnBHkm,0.503000,0.716000,63218,0.165000,0.000000,10,0.293000,-23.288000,0,0.956000,92.643000,1,0.648000,metal
5lQxOmfFXm0aZ5WQugUEer,0.070500,0.518000,203200,0.621000,0.000000,7,0.354000,-6.334000,1,0.027800,149.771000,4,0.560000,country
5RbApLUagGDnTC03IJ8jDP,0.001380,0.328000,234467,0.664000,0.727000,8,0.101000,-8.477000,1,0.067800,175.007000,4,0.129000,metal
01LnU6tsA2kjEZ7ojXgiuv,0.035300,0.652000,197640,0.719000,0.000000,1,0.108000,-7.251000,1,0.033000,94.969000,4,0.254000,country
2vF0Y4Vmr3eh8kHDyGLVBS,0.124000,0.485000,180560,0.794000,0.000000,2,0.089200,-3.762000,1,0.043500,171.168000,4,0.328000,country
451owCheNPh5paP4KL0AW0,0.308000,0.497000,204787,0.857000,0.000003,1,0.230000,-3.334000,1,0.032600,143.960000,4,0.218000,country
11amS05yIxDIRyQtlNPEYt,0.001350,0.523000,234401,0.967000,0.001620,4,0.321000,-5.073000,0,0.054300,115.008000,4,0.439000,metal
7fmfo2o398xvFXD9kyP1tu,0.000069,0.521000,256764,0.902000,0.010500,5,0.356000,-4.724000,1,0.042500,115.013000,4,0.141000,metal
23uCkJOIYyqnQos24gRbA1,0.424000,0.550000,232253,0.774000,0.000000,11,0.067000,-4.397000,1,0.096700,170.124000,4,0.462000,country
3M0w71Qi63V4FZvgxP5CzA,0.000047,0.504000,220723,0.960000,0.070000,0,0.175000,-4.511000,1,0.086200,129.994000,4,0.385000,metal
5WmsIPfAeBBOBatw8pGX5f,0.018300,0.598000,189787,0.873000,0.000000,1,0.110000,-4.135000,1,0.042000,98.000000,4,0.431000,country
5yYTzjFtWXaOutVNChfZNm,0.025100,0.486000,190903,0.714000,0.000000,9,0.130000,-6.336000,1,0.038100,150.132000,4,0.541000,country
1hrRz3cNPt3zYLyWDGjmTE,0.038900,0.540000,206427,0.842000,0.000002,4,0.227000,-3.201000,1,0.050900,158.012000,4,0.742000,country
6nFKqasDewIpyPjPxb1Akc,0.002110,0.477000,255501,0.919000,0.000713,9,0.160000,-5.650000,0,0.037500,81.011000,4,0.596000,metal
3CrC2btR9JDQ4EUMGNa8Nm,0.119000,0.460000,251333,0.834000,0.000009,0,0.252000,-4.749000,1,0.055300,156.980000,4,0.272000,country
5sjIhQzNljMVrDklI91ezp,0.015800,0.552000,189467,0.893000,0.000000,0,0.105000,-4.593000,1,0.038300,163.948000,4,0.767000,country
2L3UH9zLnXf0FhcVXtW4ED,0.038500,0.307000,162907,0.923000,0.000000,2,0.323000,-4.533000,1,0.201000,187.050000,4,0.628000,country
7s0YBxlZHb180kaCUph2Ml,0.525000,0.682000,123264,0.158000,0.000000,1,0.203000,-24.279000,1,0.960000,98.230000,3,0.354000,metal
1uehr1kItUSDKKXtGKZbN7,0.378000,0.722000,120935,0.136000,0.000000,5,0.348000,-24.125000,1,0.958000,74.095000,4,0.423000,metal
6RA7UeQlZGS0nytMdpTpeL,0.544000,0.625000,105701,0.168000,0.000000,4,0.124000,-24.175000,1,0.966000,170.197000,3,0.712000,metal
1pVZt3URWk3gbvlJAaIbgZ,0.475000,0.713000,88790,0.133000,0.000000,5,0.105000,-24.978000,1,0.956000,115.947000,4,0.398000,metal
3pfs6pV7wIUGqWqNj91ZbD,0.095400,0.599000,284784,0.702000,0.000379,2,0.070100,-6.327000,0,0.033100,125.006000,4,0.581000,metal
4BiMwjx02h8OLUoqNfCqc8,0.088800,0.496000,181120,0.864000,0.000000,10,0.301000,-4.911000,1,0.040600,157.057000,4,0.657000,country
4gAyXVnqNDMnbZZPz760Fk,0.488000,0.691000,95623,0.150000,0.000000,6,0.354000,-23.989000,1,0.967000,83.541000,3,0.524000,metal
2IoqZQoxTTeJYbBDFtwRBc,0.027100,0.635000,180547,0.668000,0.000000,7,0.107000,-6.241000,1,0.042800,88.017000,4,0.265000,country
6oFveQKwqGdnMjFqh6Czme,0.910000,0.089700,390000,0.001820,0.000068,7,0.088000,-37.210000,1,0.043000,80.970000,4,0.032600,classical
7dNpgORoaTLFlx9C1Gpcol,0.984000,0.313000,172373,0.056100,0.911000,8,0.164000,-24.252000,0,0.050900,129.934000,4,0.082600,classical
68bBWepRKev98AnwXul72T,0.985000,0.243000,405000,0.054400,0.931000,1,0.071900,-26.212000,1,0.038600,65.557000,4,0.032400,classical
2IY7eOUDjw2ArKYxKa2jXc,0.169000,0.682000,230467,0.592000,0.000005,7,0.136000,-7.033000,1,0.281000,186.041000,4,0.477000,hiphop
6g4dvPG9jMtSCwQKIHOvo4,0.869000,0.485000,275180,0.457000,0.858000,2,0.154000,-14.464000,0,0.104000,135.662000,4,0.325000,classical
3klzr0269NpGoBpe9BUNXN,0.003750,0.700000,210472,0.693000,0.000000,2,0.314000,-6.553000,1,0.140000,133.981000,4,0.513000,hiphop
1U59IbBXruJsLaA5BxUwHh,0.946000,0.586000,167137,0.353000,0.000152,4,0.080800,-15.423000,0,0.280000,109.999000,4,0.672000,jazz
3CBjt0dsLlaz9h2OodDYAW,0.087200,0.477000,252307,0.647000,0.000000,3,0.119000,-4.657000,0,0.343000,109.879000,4,0.562000,hiphop
2YBZLLuiuoZYXncO2ZjWwp,0.942000,0.136000,673800,0.247000,0.646000,0,0.371000,-14.903000,1,0.042800,72.682000,3,0.038900,classical
14QM8UNJllx2BgwT5EJU1j,0.925000,0.768000,163280,0.127000,0.000000,10,0.095800,-14.586000,1,0.042300,114.106000,4,0.538000,jazz
1trZGMI2CGyVT44STkpCoN,0.001560,0.809000,223969,0.504000,0.000000,2,0.085600,-3.201000,1,0.150000,120.065000,4,0.528000,hiphop
33hQqg4Duw4oKxcV4zPZRS,0.929000,0.261000,504760,0.159000,0.927000,7,0.105000,-17.493000,1,0.038500,105.604000,4,0.059100,classical
3eMuMBPORzT4eqg4rCKFYQ,0.911000,0.189000,992920,0.159000,0.821000,9,0.154000,-17.603000,1,0.038900,126.866000,4,0.035100,classical
6Dlwk1ub5CyeIwoRnawcQI,0.843000,0.129000,546160,0.066300,0.882000,1,0.085500,-20.179000,1,0.038500,77.128000,3,0.039900,classical
1u0xhaf85XP4uIu2ScKNID,0.984000,0.192000,574133,0.061500,0.056200,2,0.066100,-22.770000,0,0.045800,88.619000,4,0.035800,classical
7DzGmgCbxOH4CJaugPDEdc,0.904000,0.405000,206000,0.101000,0.000000,5,0.268000,-14.439000,0,0.037100,141.946000,3,0.153000,classical
0bLy8bOofh6jsKf6V7an1E,0.954000,0.403000,210253,0.158000,0.036700,10,0.150000,-20.867000,1,0.040400,119.797000,4,0.505000,classical
29gsi1zZrZxdStACmTQB0Z,0.052900,0.644000,278067,0.581000,0.000000,8,0.061100,-7.688000,0,0.050500,133.965000,3,0.573000,hiphop
1wZqJM5FGDEl3FjHDxDyQd,0.051100,0.717000,235477,0.347000,0.000002,11,0.087000,-10.265000,0,0.063600,84.987000,4,0.059300,hiphop
3c9iC5yZAbAS1uDEPLdg8A,0.932000,0.276000,792133,0.058500,0.605000,2,0.152000,-26.272000,1,0.043700,125.637000,3,0.058500,classical
34dVqrAW35mn6dpgfzntOS,0.278000,0.938000,209737,0.382000,0.000000,10,0.126000,-8.548000,1,0.482000,120.045000,4,0.655000,hiphop
5Ln4mLNP9in9g4DHqPwwh6,0.414000,0.814000,310440,0.480000,0.000005,1,0.132000,-8.458000,1,0.340000,118.039000,4,0.515000,hiphop
3cCxoOgfi6hgt8MNteuiiD,0.100000,0.756000,193748,0.766000,0.000000,9,0.313000,-5.793000,0,0.088000,105.986000,4,0.313000,hiphop
4HUIsMWVGNHsxlhbc3YQ5y,0.114000,0.638000,245604,0.600000,0.000000,1,0.187000,-5.840000,0,0.043800,101.981000,4,0.040000,hiphop
5kj1BImL0hJ719KUc2CnAg,0.006060,0.586000,225740,0.832000,0.000000,7,0.327000,-5.328000,1,0.083600,153.270000,4,0.561000,hiphop
5sSNo5SWNWhC4pFsH5ta2C,0.984000,0.229000,616227,0.056900,0.847000,6,0.098200,-20.726000,1,0.041600,129.258000,4,0.035700,classical
1q16GwS6fJssEOP2RMybdm,0.388000,0.696000,241267,0.714000,0.000026,8,0.102000,-6.901000,1,0.048400,74.992000,4,0.714000,hiphop
25AylLBr5j1F8YtZ9sdYcH,0.990000,0.108000,563667,0.036100,0.008670,1,0.092800,-29.399000,1,0.065200,71.857000,3,0.027900,classical
2PysjogeKnJHDsc7C5lpFj,0.895000,0.086300,1282187,0.094500,0.823000,0,0.100000,-21.798000,1,0.037900,73.559000,4,0.032400,classical
6PNMPq2rdGt3MeQKIpqe1e,0.971000,0.075900,242840,0.050300,0.949000,5,0.114000,-24.383000,1,0.035900,175.648000,3,0.071800,classical
7grrOUxfjZv1v0OfgxV6BG,0.872000,0.319000,379840,0.543000,0.413000,10,0.290000,-16.352000,0,0.080700,136.100000,4,0.059600,classical
2YPGuibt6vKodK2zYhzzeK,0.986000,0.358000,176373,0.037000,0.505000,5,0.139000,-29.679000,1,0.035700,91.862000,4,0.057700,classical
6ISQeh1wDQtGLt6fDHtS0C,0.980000,0.401000,74360,0.003520,0.806000,9,0.072800,-34.678000,0,0.035300,69.195000,3,0.135000,classical
39hnH8WdPmNT3Q3yzwC9Rg,0.041100,0.927000,196600,0.343000,0.000000,0,0.136000,-9.371000,0,0.547000,93.018000,4,0.391000,hiphop
7zBPzAjKAqQpcv8F8GCq5s,0.054200,0.779000,153429,0.455000,0.000000,1,0.177000,-15.025000,1,0.280000,140.181000,4,0.176000,hiphop
7qgYYgpOjye4itvWrl4Oyt,0.534000,0.893000,174240,0.492000,0.030800,9,0.117000,-4.881000,1,0.073200,127.986000,4,0.240000,hiphop
7Jfb8VLOUr39Vv5gM2Xi0K,0.963000,0.359000,616773,0.032100,0.752000,0,0.105000,-25.245000,1,0.042400,147.458000,4,0.299000,classical
6yn6Onjrdm17R4NM0qdO7W,0.904000,0.133000,616267,0.086800,0.847000,0,0.114000,-20.891000,1,0.039700,83.499000,4,0.039500,classical
2o8SL6IIbs7M7myEBsxmGr,0.922000,0.219000,415413,0.112000,0.025200,4,0.125000,-18.618000,1,0.041200,130.206000,3,0.042800,classical
5Ruye4cEsZVGJASlu1J9Xd,0.010200,0.926000,141084,0.382000,0.000016,5,0.085200,-6.386000,0,0.422000,140.115000,4,0.138000,hiphop
72wk71G3cneNGaRSuYBnQM,0.192000,0.856000,275598,0.659000,0.000000,2,0.089400,-5.160000,1,0.129000,159.973000,4,0.373000,hiphop
4iMgGSkH5cXk3TfvdhoxY2,0.958000,0.405000,394547,0.230000,0.865000,2,0.340000,-23.107000,1,0.029900,134.837000,4,0.431000,classical
